,EventId,EventTemplate,Content,ParameterList
1349,E46,Snapshotting: <*> to <*>,Snapshotting: 0x300000dcd to /var/lib/zookeeper/version-2/snapshot.300000dcd,"['0x300000dcd', '/var/lib/zookeeper/version-2/snapshot.300000dcd']"
1350,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.35:59458,['10.10.34.35:59458']
1351,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.37:32918 which had sessionid 0x24edfaa8717000c,"['10.10.34.37:32918', '0x24edfaa8717000c']"
1352,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34edfaa9c22000d, timeout of 10000ms exceeded","['0x34edfaa9c22000d', '10000']"
1353,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24edfaa87170002, timeout of 10000ms exceeded","['0x24edfaa87170002', '10000']"
1354,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.12:54126; will be dropped if server is in r-o mode,['10.10.34.12:54126']
1355,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.11:57796,['10.10.34.11:57796']
1356,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24edfaa87170018 with negotiated timeout 10000 for client /10.10.34.21:42521,"['0x24edfaa87170018', '10000', '10.10.34.21:42521']"
1357,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24edfaa87170010, timeout of 10000ms exceeded","['0x24edfaa87170010', '10000']"
1358,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.24:45152 which had sessionid 0x24edfaa8717001a,"['10.10.34.24:45152', '0x24edfaa8717001a']"
1359,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14edfaa86f60019,['0x14edfaa86f60019']
1360,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.12:54230,['10.10.34.12:54230']
1361,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.34:56149,['10.10.34.34:56149']
1362,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34edfaa9c220022, timeout of 10000ms exceeded","['0x34edfaa9c220022', '10000']"
1363,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14edfaa86f6002d,['0x14edfaa86f6002d']
1364,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24edfaa8717002d,['0x24edfaa8717002d']
1365,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14edfaa86f6002a, timeout of 10000ms exceeded","['0x14edfaa86f6002a', '10000']"
1366,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.13:45817 which had sessionid 0x24edfaa87170022,"['10.10.34.13:45817', '0x24edfaa87170022']"
1367,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.12:54235,['10.10.34.12:54235']
1368,E6,caught end of stream exception,caught end of stream exception,[]
1369,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.12:54237 which had sessionid 0x24edfaa87170035,"['10.10.34.12:54237', '0x24edfaa87170035']"
1370,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14edfaa86f60031, timeout of 10000ms exceeded","['0x14edfaa86f60031', '10000']"
1371,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.30:55417; will be dropped if server is in r-o mode,['10.10.34.30:55417']
1372,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.40:42622,['10.10.34.40:42622']
1373,E6,caught end of stream exception,caught end of stream exception,[]
1374,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34edfaa9c22003d,['0x34edfaa9c22003d']
1375,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14edfaa86f60047,['0x14edfaa86f60047']
1376,E3,autopurge.purgeInterval set to <*>,autopurge.purgeInterval set to 0,['0']
1377,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:59599,['10.10.34.11:59599']
1378,E46,Snapshotting: <*> to <*>,Snapshotting: 0x50000062e to /var/lib/zookeeper/version-2/snapshot.50000062e,"['0x50000062e', '/var/lib/zookeeper/version-2/snapshot.50000062e']"
1379,E17,Follower sid: <*> : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@<*>,Follower sid: 3 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@33557fe4,"['3', '33557fe4']"
1380,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
1381,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.27:36125 which had sessionid 0x24ee30a54f5000e,"['10.10.34.27:36125', '0x24ee30a54f5000e']"
1382,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ee30a5c53000a,['0x34ee30a5c53000a']
1383,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ee30a54f5001c with negotiated timeout 10000 for client /10.10.34.32:45013,"['0x24ee30a54f5001c', '10000', '10.10.34.32:45013']"
1384,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ee30a54f50017, timeout of 10000ms exceeded","['0x24ee30a54f50017', '10000']"
1385,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ee30a54f5001d, timeout of 10000ms exceeded","['0x24ee30a54f5001d', '10000']"
1386,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ee30a54f50019,['0x24ee30a54f50019']
1387,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x24ee30a54f5001a,['0x24ee30a54f5001a']
1388,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34ee30a5c530011,['0x34ee30a5c530011']
1389,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ee30a54f5001e with negotiated timeout 20000 for client /10.10.34.11:45101,"['0x24ee30a54f5001e', '20000', '10.10.34.11:45101']"
1390,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24ee30a54f5001f with negotiated timeout 10000 for client /10.10.34.11:45102,"['0x24ee30a54f5001f', '10000', '10.10.34.11:45102']"
1391,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.25:44785,['10.10.34.25:44785']
1392,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.41:45882,['10.10.34.41:45882']
1393,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ee30a54f50025, timeout of 10000ms exceeded","['0x24ee30a54f50025', '10000']"
1394,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24ee30a54f50027, timeout of 10000ms exceeded","['0x24ee30a54f50027', '10000']"
1395,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14ee3e057ed002a, timeout of 10000ms exceeded","['0x14ee3e057ed002a', '10000']"
1396,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x34ee30a5c53002a, timeout of 10000ms exceeded","['0x34ee30a5c53002a', '10000']"
1397,E5,Cannot open channel to <*> at election address /<*>:<*>,Cannot open channel to 3 at election address /10.10.34.13:3888,"['3', '10.10.34.13:3888']"
1398,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.20:44648; will be dropped if server is in r-o mode,['10.10.34.20:44648']
1399,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.18:49139; will be dropped if server is in r-o mode,['10.10.34.18:49139']
1400,E6,caught end of stream exception,caught end of stream exception,[]
1401,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.11:50990,['10.10.34.11:50990']
1402,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24f0557806a001e with negotiated timeout 10000 for client /10.10.34.11:51000,"['0x24f0557806a001e', '10000', '10.10.34.11:51000']"
1403,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.25:44819; will be dropped if server is in r-o mode,['10.10.34.25:44819']
1404,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.15:49471; will be dropped if server is in r-o mode,['10.10.34.15:49471']
1405,E41,Revalidating client: <*>,Revalidating client: 0x24f0557806a001c,['0x24f0557806a001c']
1406,E3,autopurge.purgeInterval set to <*>,autopurge.purgeInterval set to 0,['0']
1407,E27,maxSessionTimeout set to <*>,maxSessionTimeout set to -1,['-1']
1408,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:44925,['10.10.34.13:44925']
1409,E18,FOLLOWING,FOLLOWING,[]
1410,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,Connection request from old client /10.10.34.11:51259; will be dropped if server is in r-o mode,['10.10.34.11:51259']
1411,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:51260,['10.10.34.11:51260']
1412,E8,Client attempting to renew session <*> at /<*>:<*>,Client attempting to renew session 0x24f0557806a0020 at /10.10.34.17:55969,"['0x24f0557806a0020', '10.10.34.17:55969']"
1413,E6,caught end of stream exception,caught end of stream exception,[]
1414,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,Closed socket connection for client /10.10.34.13:36187 which had sessionid 0x24f0557806a001b,"['10.10.34.13:36187', '0x24f0557806a001b']"
1415,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,Established session 0x24f1724b8af0009 with negotiated timeout 10000 for client /10.10.34.21:44834,"['0x24f1724b8af0009', '10000', '10.10.34.21:44834']"
1416,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.11:51562,['10.10.34.11:51562']
1417,E44,Server environment:<*>,Server environment:java.class.path=/etc/zookeeper/conf:/usr/share/java/jline.jar:/usr/share/java/log4j-1.2.jar:/usr/share/java/xercesImpl.jar:/usr/share/java/xmlParserAPIs.jar:/usr/share/java/netty.jar:/usr/share/java/slf4j-api.jar:/usr/share/java/slf4j-log4j12.jar:/usr/share/java/zookeeper.jar,['java.class.path=/etc/zookeeper/conf:/usr/share/java/jline.jar:/usr/share/java/log4j-1.2.jar:/usr/share/java/xercesImpl.jar:/usr/share/java/xmlParserAPIs.jar:/usr/share/java/netty.jar:/usr/share/java/slf4j-api.jar:/usr/share/java/slf4j-log4j12.jar:/usr/share/java/zookeeper.jar']
1418,E22,Have quorum of supporters; starting up and setting last processed zxid: <*>,Have quorum of supporters; starting up and setting last processed zxid: 0xb00000000,['0xb00000000']
1419,E33,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), FOLLOWING (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)","Notification: 2 (n.leader), 0xa0000009a (n.zxid), 0x1 (n.round), FOLLOWING (n.state), 1 (n.sid), 0xa (n.peerEPoch), LEADING (my state)","['2', '0xa0000009a', '0x1', '1', '0xa']"
1420,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14f1724a6e80011, timeout of 10000ms exceeded","['0x14f1724a6e80011', '10000']"
1421,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x34f1724a35e000c,['0x34f1724a35e000c']
1422,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14f1724a6e8000d,['0x14f1724a6e8000d']
1423,E7,Client attempting to establish new session at /<*>:<*>,Client attempting to establish new session at /10.10.34.12:36322,['10.10.34.12:36322']
1424,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x14f3fdae8ba0002, timeout of 10000ms exceeded","['0x14f3fdae8ba0002', '10000']"
1425,E38,Processed session termination for sessionid: <*>,Processed session termination for sessionid: 0x14f3fdae8ba0001,['0x14f3fdae8ba0001']
1426,E15,"Expiring session <*>, timeout of <*>ms exceeded","Expiring session 0x24f3fdaf738000a, timeout of 10000ms exceeded","['0x24f3fdaf738000a', '10000']"
1427,E45,shutdown of request processor complete,shutdown of request processor complete,[]
1428,E2,Accepted socket connection from /<*>:<*>,Accepted socket connection from /10.10.34.12:36358,['10.10.34.12:36358']
