EventId,EventTemplate,Content,ParameterList
E24,Running task <*> in stage <*> (TID <*>),Running task 23.0 in stage 26.0 (TID 1223),"['23.0', '26.0', '1223']"
E11,Got assigned task <*>,Got assigned task 1224,['1224']
E24,Running task <*> in stage <*> (TID <*>),Running task 24.0 in stage 26.0 (TID 1224),"['24.0', '26.0', '1224']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_23 not found, computing it",['42_23']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:167716+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:167716+7292']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_24 not found, computing it",['42_24']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 47, boot = 5, init = 37, finish = 5","['47', '5', '37', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_20 stored as bytes in memory (estimated size 917.0 B, free 821.7 KB)","['rdd_42_20', '917.0 B', '821.7 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 53, boot = 15, init = 33, finish = 5","['53', '15', '33', '5']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 54, boot = 17, init = 32, finish = 5","['54', '17', '32', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_22 stored as bytes in memory (estimated size 737.0 B, free 822.5 KB)","['rdd_42_22', '737.0 B', '822.5 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_21 stored as bytes in memory (estimated size 922.0 B, free 823.4 KB)","['rdd_42_21', '922.0 B', '823.4 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 50, boot = 4, init = 41, finish = 5","['50', '4', '41', '5']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 54, boot = 8, init = 41, finish = 5","['54', '8', '41', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_24 stored as bytes in memory (estimated size 858.0 B, free 824.2 KB)","['rdd_42_24', '858.0 B', '824.2 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 13, init = 26, finish = 1","['40', '13', '26', '1']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_23 stored as bytes in memory (estimated size 914.0 B, free 825.1 KB)","['rdd_42_23', '914.0 B', '825.1 KB']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,"['20.0', '26.0', '1220', '2703']"
E11,Got assigned task <*>,Got assigned task 1225,['1225']
E24,Running task <*> in stage <*> (TID <*>),Running task 25.0 in stage 26.0 (TID 1225),"['25.0', '26.0', '1225']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_25 not found, computing it",['42_25']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:182300+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:182300+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 26, init = 16, finish = 0","['42', '26', '16', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 23, init = 16, finish = 0","['39', '23', '16', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,"['22.0', '26.0', '1222', '2703']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,"['21.0', '26.0', '1221', '2705']"
E11,Got assigned task <*>,Got assigned task 1226,['1226']
E24,Running task <*> in stage <*> (TID <*>),Running task 26.0 in stage 26.0 (TID 1226),"['26.0', '26.0', '1226']"
E11,Got assigned task <*>,Got assigned task 1227,['1227']
E24,Running task <*> in stage <*> (TID <*>),Running task 27.0 in stage 26.0 (TID 1227),"['27.0', '26.0', '1227']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_26 not found, computing it",['42_26']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:189592+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:189592+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 21, init = 17, finish = 0","['38', '21', '17', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 20, init = 22, finish = 0","['42', '20', '22', '0']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_27 not found, computing it",['42_27']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:196884+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:196884+7292']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,"['23.0', '26.0', '1223', '2703']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,"['24.0', '26.0', '1224', '2703']"
E11,Got assigned task <*>,Got assigned task 1228,['1228']
E24,Running task <*> in stage <*> (TID <*>),Running task 28.0 in stage 26.0 (TID 1228),"['28.0', '26.0', '1228']"
E11,Got assigned task <*>,Got assigned task 1229,['1229']
E24,Running task <*> in stage <*> (TID <*>),Running task 29.0 in stage 26.0 (TID 1229),"['29.0', '26.0', '1229']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_28 not found, computing it",['42_28']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:204176+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:204176+7292']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_29 not found, computing it",['42_29']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:211468+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:211468+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 48, boot = 5, init = 38, finish = 5","['48', '5', '38', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_25 stored as bytes in memory (estimated size 950.0 B, free 826.0 KB)","['rdd_42_25', '950.0 B', '826.0 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 52, boot = 7, init = 40, finish = 5","['52', '7', '40', '5']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 56, boot = 7, init = 44, finish = 5","['56', '7', '44', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_27 stored as bytes in memory (estimated size 790.0 B, free 826.8 KB)","['rdd_42_27', '790.0 B', '826.8 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_26 stored as bytes in memory (estimated size 872.0 B, free 827.6 KB)","['rdd_42_26', '872.0 B', '827.6 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 52, boot = 7, init = 40, finish = 5","['52', '7', '40', '5']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 16, init = 25, finish = 0","['41', '16', '25', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 54, boot = 5, init = 41, finish = 8","['54', '5', '41', '8']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_28 stored as bytes in memory (estimated size 901.0 B, free 828.5 KB)","['rdd_42_28', '901.0 B', '828.5 KB']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver,"['25.0', '26.0', '1225', '2705']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_29 stored as bytes in memory (estimated size 901.0 B, free 829.4 KB)","['rdd_42_29', '901.0 B', '829.4 KB']"
E11,Got assigned task <*>,Got assigned task 1230,['1230']
E24,Running task <*> in stage <*> (TID <*>),Running task 30.0 in stage 26.0 (TID 1230),"['30.0', '26.0', '1230']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_30 not found, computing it",['42_30']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:218760+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:218760+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 34, init = 4, finish = 0","['38', '34', '4', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 24, init = 17, finish = 1","['42', '24', '17', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver,"['26.0', '26.0', '1226', '2705']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver,"['27.0', '26.0', '1227', '2701']"
E11,Got assigned task <*>,Got assigned task 1231,['1231']
E24,Running task <*> in stage <*> (TID <*>),Running task 31.0 in stage 26.0 (TID 1231),"['31.0', '26.0', '1231']"
E11,Got assigned task <*>,Got assigned task 1232,['1232']
E24,Running task <*> in stage <*> (TID <*>),Running task 32.0 in stage 26.0 (TID 1232),"['32.0', '26.0', '1232']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 22, init = 19, finish = 1","['42', '22', '19', '1']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_31 not found, computing it",['42_31']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:226052+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:226052+7292']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_32 not found, computing it",['42_32']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:233344+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:233344+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 20, init = 18, finish = 1","['39', '20', '18', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver,"['28.0', '26.0', '1228', '2705']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver,"['29.0', '26.0', '1229', '2705']"
E11,Got assigned task <*>,Got assigned task 1233,['1233']
E24,Running task <*> in stage <*> (TID <*>),Running task 33.0 in stage 26.0 (TID 1233),"['33.0', '26.0', '1233']"
E11,Got assigned task <*>,Got assigned task 1234,['1234']
E24,Running task <*> in stage <*> (TID <*>),Running task 34.0 in stage 26.0 (TID 1234),"['34.0', '26.0', '1234']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_34 not found, computing it",['42_34']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:247928+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:247928+7292']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_33 not found, computing it",['42_33']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:240636+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:240636+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 46, boot = 16, init = 25, finish = 5","['46', '16', '25', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_30 stored as bytes in memory (estimated size 906.0 B, free 830.3 KB)","['rdd_42_30', '906.0 B', '830.3 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 51, boot = 12, init = 34, finish = 5","['51', '12', '34', '5']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 50, boot = 3, init = 42, finish = 5","['50', '3', '42', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_31 stored as bytes in memory (estimated size 827.0 B, free 831.1 KB)","['rdd_42_31', '827.0 B', '831.1 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_32 stored as bytes in memory (estimated size 993.0 B, free 832.1 KB)","['rdd_42_32', '993.0 B', '832.1 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 18, init = 23, finish = 0","['41', '18', '23', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver,"['30.0', '26.0', '1230', '2703']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 50, boot = 6, init = 39, finish = 5","['50', '6', '39', '5']"
E11,Got assigned task <*>,Got assigned task 1235,['1235']
E24,Running task <*> in stage <*> (TID <*>),Running task 35.0 in stage 26.0 (TID 1235),"['35.0', '26.0', '1235']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 50, boot = 2, init = 43, finish = 5","['50', '2', '43', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_34 stored as bytes in memory (estimated size 842.0 B, free 832.9 KB)","['rdd_42_34', '842.0 B', '832.9 KB']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_35 not found, computing it",['42_35']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:255220+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:255220+7292']
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_33 stored as bytes in memory (estimated size 869.0 B, free 833.7 KB)","['rdd_42_33', '869.0 B', '833.7 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 24, init = 18, finish = 0","['42', '24', '18', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 23, init = 15, finish = 0","['38', '23', '15', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver,"['32.0', '26.0', '1232', '2703']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver,"['31.0', '26.0', '1231', '2703']"
E11,Got assigned task <*>,Got assigned task 1236,['1236']
E24,Running task <*> in stage <*> (TID <*>),Running task 36.0 in stage 26.0 (TID 1236),"['36.0', '26.0', '1236']"
E11,Got assigned task <*>,Got assigned task 1237,['1237']
E24,Running task <*> in stage <*> (TID <*>),Running task 37.0 in stage 26.0 (TID 1237),"['37.0', '26.0', '1237']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_36 not found, computing it",['42_36']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:262512+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:262512+7292']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_37 not found, computing it",['42_37']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 43, boot = 17, init = 25, finish = 1","['43', '17', '25', '1']"
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:269804+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:269804+7292']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 12, init = 26, finish = 0","['38', '12', '26', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 34.0 in stage 26.0 (TID 1234). 2703 bytes result sent to driver,"['34.0', '26.0', '1234', '2703']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 33.0 in stage 26.0 (TID 1233). 2703 bytes result sent to driver,"['33.0', '26.0', '1233', '2703']"
E11,Got assigned task <*>,Got assigned task 1238,['1238']
E24,Running task <*> in stage <*> (TID <*>),Running task 38.0 in stage 26.0 (TID 1238),"['38.0', '26.0', '1238']"
E11,Got assigned task <*>,Got assigned task 1239,['1239']
E24,Running task <*> in stage <*> (TID <*>),Running task 39.0 in stage 26.0 (TID 1239),"['39.0', '26.0', '1239']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 47, boot = 17, init = 23, finish = 7","['47', '17', '23', '7']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_38 not found, computing it",['42_38']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:277096+7292,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:277096+7292']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_42_39 not found, computing it",['42_39']
E12,Input split: hdfs://<*>,Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:284388+7303,['10.10.34.11:9000/pjhe/logs/2kSOSP.log:284388+7303']
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_35 stored as bytes in memory (estimated size 917.0 B, free 834.6 KB)","['rdd_42_35', '917.0 B', '834.6 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 53, boot = 8, init = 40, finish = 5","['53', '8', '40', '5']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 53, boot = 12, init = 36, finish = 5","['53', '12', '36', '5']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_42_37 stored as bytes in memory (estimated size 939.0 B, free 835.5 KB)","['rdd_42_37', '939.0 B', '835.5 KB']"
