,EventId,EventTemplate,Content,ParameterList
1189,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1190,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1191,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1192,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1193,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1194,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1195,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1196,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1197,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1198,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1199,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1200,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1201,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1202,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1203,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1204,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1205,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1206,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1207,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1208,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1209,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1210,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_2830724089 initialized by client WindowsUpdateAgent.,['30546354_2830724089']
1211,E21,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE],Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],['0x800f0805']
1212,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_2833204231 initialized by client WindowsUpdateAgent.,['30546354_2833204231']
1213,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_2839784607 initialized by client WindowsUpdateAgent.,['30546354_2839784607']
1214,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1215,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1216,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1217,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1218,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1219,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1220,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1221,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1222,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1223,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1224,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1225,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1226,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1227,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1228,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1229,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1230,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1231,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1232,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1233,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1234,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1235,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1236,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1237,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1238,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1239,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1240,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1241,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1242,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1243,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1244,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1245,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1246,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1247,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1248,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1249,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1250,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1251,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1252,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1253,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1254,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1255,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1256,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1257,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1258,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1259,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1260,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1261,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1262,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1263,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1264,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1265,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1266,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1267,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1268,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1269,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1270,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1271,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1272,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1273,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1274,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1275,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1276,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1277,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1278,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1279,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1280,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1281,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1282,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1283,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1284,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1285,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1286,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1287,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1288,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1289,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1290,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1291,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1292,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1293,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1294,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1295,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1296,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1297,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1298,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1299,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1300,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1301,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1302,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1303,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1304,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1305,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1306,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1307,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1308,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1309,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1310,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1311,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1312,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1313,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1314,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1315,E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1316,E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],['0x800f080d']
1317,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,[]
1318,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_2845524935 initialized by client WindowsUpdateAgent.,['30546354_2845524935']
